product_name,users,orders,total_items,reorder_rate
Organic Sucanat Dehydrated Cane Juice,7,9,9,0.2222222222222222
Original Aloe Organic Aloe Vera Drink,8,9,9,0.1111111111111111
Organic Chef's Blend Fingerling Potatoes,8,9,9,0.1111111111111111
Organic Brownie Mix,9,9,9,0.0
Organic Root Beer,5,9,9,0.4444444444444444
Organic Spelt Spaghetti,6,9,9,0.3333333333333333
Organic Bold Original Cacao Superfood Drink,5,9,9,0.4444444444444444
Organic Cookies Shortbread,8,9,9,0.1111111111111111
Organic Crystallized Ginger,9,9,9,0.0
Organic Coconut Smiles,9,9,9,0.0
Stone Ground Organic Corn Tortillas,9,9,9,0.0
Organic Green Tea Lemongrass,8,9,9,0.1111111111111111
Organic Low Sodium Cannellini Beans,7,9,9,0.2222222222222222
Gf Parmesan Organic Otg,5,9,9,0.4444444444444444
Organic Edible Pansies,7,9,9,0.2222222222222222
Organic Oat Bran Pancake & Waffle Mix,9,9,9,0.0
Organic Ginger Mints,7,9,9,0.2222222222222222
Superfood Bar Maca Maple Organic,7,9,9,0.2222222222222222
"Sweet Peppers, Organic, Fire Roasted",9,9,9,0.0
Organic Chocolate Hazelnut Fig Granola,6,9,9,0.3333333333333333
Organic Mint Chews,7,9,9,0.2222222222222222
Organic RAW Fit Protein,7,9,9,0.2222222222222222
Organic Berry Medley,6,9,9,0.3333333333333333
Organic Raw Clover Blossom Honey,7,9,9,0.2222222222222222
Organic Raw Coconut Flour,8,9,9,0.1111111111111111
Naturally Sun Dried Organic Raisins,7,9,9,0.2222222222222222
Jersey Milk Organic Whole Yogurt,5,9,9,0.4444444444444444
Organic Wheat Grass Single Pack Drink Powder,9,9,9,0.0
Organic Pale Ale,2,9,9,0.7777777777777778
Organic Ponzu,9,9,9,0.0
Organic Pomegranate Pear Salad Dressing,9,9,9,0.0
Organic Cranberry Juice 100%,4,9,9,0.5555555555555556
"Granola, Veritas, Organic",7,9,9,0.2222222222222222
Organic Whole Granulation Roasted Buckwheat Groats,8,9,9,0.1111111111111111
Organic Whole Ground Flaxseed Meal,9,9,9,0.0
Organic Whole Grain Mixed Grain Cereal Apple Sweet Potato,6,9,9,0.3333333333333333
Organic White Popcorn,9,9,9,0.0
"Imported Italian Peeled Tomatoes, Organic",7,9,9,0.2222222222222222
Organic Energy Chews Fruit Smoothie,7,9,9,0.2222222222222222
Organic Amber Coconut Nectar,9,9,9,0.0
Organic Turmeric Gold Fields Tea,7,9,9,0.2222222222222222
Organic Garbanzos Chick Peas,9,9,9,0.0
Organic Apple Sauce Baby Food,3,9,9,0.6666666666666666
Organic Pesto,7,9,9,0.2222222222222222
Organic Creamy Potato Leek Soup,6,9,9,0.3333333333333333
The Organic Candy Bar Caramel Mini,2,8,8,0.75
Organic Chili Pep Nutrition Bar,8,8,8,0.0
Sweet Dreams Organic Milk Chocolate Whole Grain Rice Cakes,6,8,8,0.25
Organic Gluten Free Buckwheat Flour,8,8,8,0.0
Organic Pure Maple Syrup,5,8,8,0.375
Organic Powerful Peanut Protein Bar,3,8,8,0.625
Organic Regular Tampons No Applicator,7,8,8,0.125
Organic Roasted Garlic Mashed Potatoes,8,8,8,0.0
Free Range Organic Brown Large Egg,8,8,8,0.0
Organic Safflower Avocado & Coconut Oil,7,8,8,0.125
Organic Vanilla Bean Powder,8,8,8,0.0
Organic Vanilla Bean Whole Milk Yogurt,7,8,8,0.125
Organic  Cranberry Lemon Flavored Herbal Tea,4,8,8,0.5
Organic Crushed Arabella Plum Tomatoes,8,8,8,0.0
"Ground Cinnamon, 100% Organic",8,8,8,0.0
Organic Three-Year Barley Miso,7,8,8,0.125
Eco Pac Organic Corn Puffs,8,8,8,0.0
Organic Regular Cotton Tampons,6,8,8,0.25
Organic Spinach Ricotta Ravioli,5,8,8,0.375
Organic 2% Low Fat Raspberry Kefir,5,8,8,0.375
Organic Granulated Onion,8,8,8,0.0
Organic Toddler Puree Acai Berry Superfruit,7,8,8,0.125
Organic Ancient Grains Crispbread,4,8,8,0.5
Organic Quenchers Berrylicious Lemonade,6,8,8,0.25
Organic Greek Whole Milk Yogurt Vanilla & Lavender,3,8,8,0.625
Organic Dark Red Kidney Beans,5,8,8,0.375
Organic Decaf Blend Coffee,5,8,8,0.375
"Organic Dark Chocolate Mint Crunch , 67% Cacao",5,8,8,0.375
Organic Raspberry Cultured Soy,8,8,8,0.0
Organic Sprouted Wheat & Oats Bread,8,8,8,0.0
Organic Coconut Aloe Water,5,8,8,0.375
"Lard, Organic",8,8,8,0.0
Kits Organic Dark Chocolate Peanut Bar,6,8,8,0.25
Organic Coconut Assam Whole Leaf Tea,7,8,8,0.125
Organic Golden Turmeric Lassi,6,8,8,0.25
Organic Japanes Sweet Yam,7,8,8,0.125
Organic Magnolia and Poppy Scented Glass Cleaner,8,8,8,0.0
Organic Medium Tikka Masala,8,8,8,0.0
Herbal Coffee Vanilla Nut 75% Organic Medium Roast,7,8,8,0.125
Herbal Tea Bags Organic Turmeric With Meadowsweet & Ginger 16 Ct,8,8,8,0.0
Organic Mexicana Mild Salsa,5,8,8,0.375
Organic Yellow Seed Mustard,6,8,8,0.25
Organic Jicama,6,8,8,0.25
Organic Wild Berry Fruit Snacks,6,8,8,0.25
Organic Caffeine Free Chai Tea Latte Concentrate,4,8,8,0.5
Raw Organic Chia Seeds,8,8,8,0.0
Organic Honey Lavender Granola,6,8,8,0.25
Ready to Eat Organic Flax Chia Blend,8,8,8,0.0
Organic Nut & Chocolate Milks Blend,8,8,8,0.0
Organic Original Apple Sauce Cups,5,8,8,0.375
Cherries Rainer Organic,6,8,8,0.25
Organic Natural Creamy Peanut Butter,7,8,8,0.125
Organic Ground Sage,8,8,8,0.0
Organic Whole Rosemary,8,8,8,0.0
Organic Avocado Oil,8,8,8,0.0
Organic Opal Apple,7,8,8,0.125
"Ice Cream, Organic, Caramel Truffle Swirl",6,8,8,0.25
Organic Hard Candy Blood Orange and Honey,5,8,8,0.375
"Happy Tot Greek Yogurt Pomegranate, Apple & Beet Organic Superfoods",5,8,8,0.375
Organic Ground Fenugreek,8,8,8,0.0
Organic Ceremonial Matcha Green Tea,6,8,8,0.25
Jaipur Karhi Organic Potato Dumplings in Spicy Buttermilk,2,8,8,0.75
Organic Cheddar & Peppers Sprouted Risotto,8,8,8,0.0
Organic Whole Grain Tri-Color Quinoa,8,8,8,0.0
Spice Hunter Organic Ranch Dip,2,8,8,0.75
"Ice Cream, Organic, Brownie Batter Chunk",6,8,8,0.25
Organic Sprouted Sonoma Sun Bread,6,8,8,0.25
Handcrafted Organic Original Digestive Bitters,2,8,8,0.75
Organic Irish-Style Oatmeal High Fiber Cereal,6,8,8,0.25
Organic Lucuma Powder,8,8,8,0.0
Organics Chicken & Brown Rice Formula For Dogs,2,8,8,0.75
Organics Cornmeal Muffin Mix,8,8,8,0.0
Organic Sunny Caesar Salad with Grilled Chicken,2,8,8,0.75
Packaged Organic Blueberries,8,8,8,0.0
Organic Lavender Shaving Gel,8,8,8,0.0
Organic Summer Vegetables Baby Food,4,8,8,0.5
Organic Semisweet Chocolate Baking Wafers,6,8,8,0.25
Organic Sesame Ginger Chicken,6,8,8,0.25
Organic Shells & Cheddar Macaroni & Cheese Dinner,8,8,8,0.0
Mighty Dinos Cheddar Organic Baked Crackers,4,8,8,0.5
Organic Creamy Cashewmilk,8,8,8,0.0
Organic Flax Plus Cinnamon Cereal,3,8,8,0.625
Organic Flax Oil,7,8,8,0.125
Organic Cream Top Vanilla Yogurt,7,8,8,0.125
Organic Black Cherry and Chia Icelandic Yogurt,5,8,8,0.375
Organic Mango Mania ZFruit and Veggie Rope,7,8,8,0.125
Organic Italian Vegetables and Beans Soup,7,8,8,0.125
Organic Jambalaya Soup & Seasoning Mix,8,8,8,0.0
Organic Darkest Cacao Truffles,6,7,7,0.14285714285714285
Organic  Jerk Seasoning,7,7,7,0.0
Organic Chocolate Kefir,7,7,7,0.0
Fresh Organic Blueberries,4,7,7,0.42857142857142855
"Organic Dry Desert Lime Tea, Caffeine Free",6,7,7,0.14285714285714285
Organic Spicy Marinara Sauce,5,7,7,0.2857142857142857
Organic Crunchy Peanut Butter Granola Bar,6,7,7,0.14285714285714285
Organic Spiced Chai Sprouted Cookies,6,7,7,0.14285714285714285
Organic Earl Grey Black & Green Tea Bags,5,7,7,0.2857142857142857
Organic Thick & Chunky Medium Salsa,6,7,7,0.14285714285714285
Organic Garlic Lovers Hummus,6,7,7,0.14285714285714285
Organic Gas Relief Herbal Tea,7,7,7,0.0
Organic Chocolate Raspberry Truffle Live Food Bar,6,7,7,0.14285714285714285
Organic Quick Cooking Oats,6,7,7,0.14285714285714285
Organic All Vegetable Shortening Butter Flavor,5,7,7,0.2857142857142857
Organic Greek Plain Whole Milk Yogurt,6,7,7,0.14285714285714285
Organic Pomegranate Vinaigrette,7,7,7,0.0
Organic Popped Corn Chile Jalapeno White Cheddar,4,7,7,0.42857142857142855
Organic Pumpkin Flax Granola,4,7,7,0.42857142857142855
Organic Prunes Baby Food,6,7,7,0.14285714285714285
Organic Turkey Pate Cat Food,2,7,7,0.7142857142857143
Organic Turkish Mini Figs,5,7,7,0.2857142857142857
Organic Quinoa & Apple Baby Cereal,5,7,7,0.2857142857142857
Living Organic Butter Green Lettuce,7,7,7,0.0
Organic Acai Berry 100% Juice,6,7,7,0.14285714285714285
Organic 85% Dark Chocolate for Baking,7,7,7,0.0
Organic 72% Dark Chocolate Bar,6,7,7,0.14285714285714285
Organic 100% Juice Black Cherry,4,7,7,0.42857142857142855
Organic Quinoa Flour,7,7,7,0.0
Organic Vanilla Coconut Milk Yogurt,5,7,7,0.2857142857142857
Organic 100% Whole Wheat Chiocciole,7,7,7,0.0
Organic Vanilla Bean with Seeds Paste,7,7,7,0.0
Organic Salsa Medium,6,7,7,0.14285714285714285
Go Organic-Cherry Hard Candies,7,7,7,0.0
Go Curry! Organic Curry Cashews,7,7,7,0.0
Organic Einkorn Ginger Spice Cookies,7,7,7,0.0
Organic Guten Free Millet Flour,6,7,7,0.14285714285714285
Organic Dandelion Dark Roast Herbal Coffee,3,7,7,0.5714285714285714
Organic Whole Anise Seed,7,7,7,0.0
Organic Plain Soy Yogurt,5,7,7,0.2857142857142857
Organic Ground Allspice,7,7,7,0.0
Organic Pickling Seasoning,7,7,7,0.0
Organic Chervil,7,7,7,0.0
Organic Green Thai Curry,7,7,7,0.0
Organic Caesar Kit,3,7,7,0.5714285714285714
Organic Carroty Chop! Apple Sauce + Fruit & Veggie,4,7,7,0.42857142857142855
Sea Salt Organic Popcorn,5,7,7,0.2857142857142857
"Refried Beans, Traditional, Organic, Vegetarian, Spicy",2,7,7,0.7142857142857143
Chai Spice Organic Tea,2,7,7,0.7142857142857143
"Chestnuts, Organic",3,7,7,0.5714285714285714
Organic Mushroom Pasta Sauce,6,7,7,0.14285714285714285
Organic Natural Red,3,7,7,0.5714285714285714
Organic Mustard Seed Brown,7,7,7,0.0
Frozen Organic Red Raspberries,6,7,7,0.14285714285714285
Organic Whole Milk Yogurt Tubes Very Vanilla Berry Patch,6,7,7,0.14285714285714285
Organic Baby Cereal Protein-Packed Quinoa 6+Mths,7,7,7,0.0
Organic Peach Vanilla Beverage,6,7,7,0.14285714285714285
Organic Whole Kernel Corn,6,7,7,0.14285714285714285
Organic Montmorency Dried Cherries,7,7,7,0.0
Organic Cold Care P.M. Herbal Tea,7,7,7,0.0
Organic Whole Sage,6,7,7,0.14285714285714285
Organic Trumpet Royale Mushrooms,3,7,7,0.5714285714285714
Organic Aztec Crunch Bar,4,7,7,0.42857142857142855
Organic Apple Peach Sauce,5,7,7,0.2857142857142857
Organic Sprouted Tri-Color Rice Blend,5,7,7,0.2857142857142857
Organic Pistachios,6,7,7,0.14285714285714285
Organic Whole Grain Quinoa,6,7,7,0.14285714285714285
Organic Stage 2 Plum Banana Brown Rice,7,7,7,0.0
Organic Grind To A Salt Seasoning with Grinder Gap,7,7,7,0.0
"Organic Apples, Purple Carrots & Blueberries with Yogurt Baby Food Purees , 3rd Foods  Crawlers",4,7,7,0.42857142857142855
"Infant Formula, with Iron, Organic Soy-Based Powder, for Baby's First 12 Months",6,7,7,0.14285714285714285
Just Your Style Spiced Chai Organic Protein Shake,4,7,7,0.42857142857142855
Premium Organic Concord Grape Spread,7,7,7,0.0
Organic Beet Apple Ginger Lemon Juice Blend,7,7,7,0.0
Organic Montebello Conchiglie Italian Pasta,6,7,7,0.14285714285714285
Organic Fair Trade Mocha Java Coffee,6,7,7,0.14285714285714285
Organic Lemon Agave Ginger Super Juice,4,7,7,0.42857142857142855
Organic Body Oil,6,7,7,0.14285714285714285
Organic Lemonade Cherry,5,7,7,0.2857142857142857
Blueberry Walnut Organic Flakes and Clusters,6,7,7,0.14285714285714285
Organic Extreme Dark Chocolate 88% Cacao,7,7,7,0.0
Organic Mango Nectar Juice,6,7,7,0.14285714285714285
Organic Tropical Mango,6,7,7,0.14285714285714285
Organic Envy Apple,3,7,7,0.5714285714285714
Organic Just Strawberries And Banana,6,7,7,0.14285714285714285
"Baby Food, Organic, Green Beans, Peas & Sweet Corn, 2, 6 Months & Up",4,7,7,0.42857142857142855
Organic Wintermint Mints,5,7,7,0.2857142857142857
Organic Millet Puffs,4,7,7,0.42857142857142855
Organic Bombay Curry Kale Chips,6,7,7,0.14285714285714285
Harvest Originals Organic Romaine Hearts,3,7,7,0.5714285714285714
Organic Lemon Extract,7,7,7,0.0
Organic Sun-Ripened Tomato & Basil Bisque,6,7,7,0.14285714285714285
Organic Bread Crumbs,6,7,7,0.14285714285714285
Organic Bramblewine Green Tea 20 ct,7,7,7,0.0
"Pomegranate Coconut Sparkling Probiotic Drink, Organic",3,7,7,0.5714285714285714
Organic Kale Tomato Basil Pasta Sauce,7,7,7,0.0
Pomegranate Passion Organic Energy Chews,5,7,7,0.2857142857142857
Organic Khao Deng Ruby Red Rice,7,7,7,0.0
Organic Blood Orange & Honey Hard Candy,6,7,7,0.14285714285714285
Organic Just Peaches,6,7,7,0.14285714285714285
Organic Chunky Style Crushed Tomatoes,6,7,7,0.14285714285714285
Organic Frozen Algae,5,7,7,0.2857142857142857
Organic Flying Insect Killer Spray,7,7,7,0.0
100% Organic Cayenne Pepper,7,7,7,0.0
100% Organic Cannellini Beans,6,7,7,0.14285714285714285
"Organic Slammers Superfood Snack Chill'N Fruit, Veggie & Yogurt Filled Pouches",6,7,7,0.14285714285714285
Organic Cran-Coconut Granola,6,7,7,0.14285714285714285
Organic Creamy Carrot & Bunny Pasta Soup,7,7,7,0.0
Whole Bean Organic Kick Ass Coffee,4,6,6,0.3333333333333333
Organic Dark Chocolate With Toasted Almond Pieces Bar,6,6,6,0.0
Organic Southwestern-Style Black Bean Soup,1,6,6,0.8333333333333334
Organic Southwest Style Salad,3,6,6,0.5
"Organic Soulful Greens Cayenne & Lemon, Chia & Greens Beverage",4,6,6,0.3333333333333333
Moka Java 100% Organic Coffee,1,6,6,0.8333333333333334
"Mish Mash, Organic Fruit Snack, Strawberry",5,6,6,0.16666666666666666
Nuts & Coffee Organic Nut & Oat Milks Blend,4,6,6,0.3333333333333333
100% Stone Ground Whole Wheat Pastry Organic Flour,5,6,6,0.16666666666666666
100% Pure Organic Coconut Water,3,6,6,0.5
Organic Fusilli,5,6,6,0.16666666666666666
Organic Fruit Punch,3,6,6,0.5
1F Organic Oatmeal Cereal Organic Cereal,5,6,6,0.16666666666666666
"Organic Chunky Salsa, Medium",2,6,6,0.6666666666666666
Organic French Roast Whole Bean Coffee,2,6,6,0.6666666666666666
Organic Clover Blossom Honey,5,6,6,0.16666666666666666
"Yum-a-roo's Organic Toddler Snacks Banana, Mango & Pineapple",6,6,6,0.0
Organic Lemon Grass,5,6,6,0.16666666666666666
Organic Coconut Sugar Vanilla,6,6,6,0.0
Organic Kit Pomegranate Cranberry Romaine Lettuce Blend,5,6,6,0.16666666666666666
Organic Summer Pear Caffeine Free Soda,5,6,6,0.16666666666666666
Organic Just Pomegranate Product,4,6,6,0.3333333333333333
Original Organic Freekeh Roasted Green Wheat,5,6,6,0.16666666666666666
Organic Lollipops,5,6,6,0.16666666666666666
Original Organic Soymilk,3,6,6,0.5
Organic Blueberry Switchel,6,6,6,0.0
Gluten Free Organic Old Fashioned Rolled Oats,6,6,6,0.0
Glow Organic Juice,4,6,6,0.3333333333333333
Organic Cream of Celery Soup,6,6,6,0.0
Organic Maple Drinkable Yogurt,4,6,6,0.3333333333333333
Organic Extra Virgin Imported Olive Oil,6,6,6,0.0
Organic Triple Fiber Flaxseed-Oat Bran-Acacia Dietary Supplement,6,6,6,0.0
Organic Blackberry Cultured Soy,6,6,6,0.0
Organic Black Tea,5,6,6,0.16666666666666666
Organic Low Sodium Super Veggie Juice,3,6,6,0.5
Potatoes Yellow Organic Bag,6,6,6,0.0
Organic Just Corn,6,6,6,0.0
Premium Dog Food Organic Turkey & Brown Rice Formula,6,6,6,0.0
Premium Organic Spread Wild Blueberry,1,6,6,0.8333333333333334
Premium Organic Spread Strawberry,6,6,6,0.0
Garlic & Basil Organic Pasta Sauce,6,6,6,0.0
Organic Italian Vinaigrette,6,6,6,0.0
Organic Wild Berry Fruit Gummies,4,6,6,0.3333333333333333
Organic Bilberry Fruit Spread,6,6,6,0.0
Organic Black Bean Mini Fettucini,6,6,6,0.0
Organic Midnight Mint Cookie Ice Cream,2,6,6,0.6666666666666666
Organic Microwave Popcorn No Salt or Oil,5,6,6,0.16666666666666666
"Herbal Tea, Organic, Chamomile, Caffeine Free, Bags",6,6,6,0.0
Raw Organic Coconut Karma Truffles,6,6,6,0.0
Organic Fajita Seasoning Mix,3,6,6,0.5
Organic Cabernet Sauvignon Wine Vinegar,6,6,6,0.0
Organic Honeycrisp Apples,6,6,6,0.0
Organic Honey & Oats Medley Cereal,3,6,6,0.5
Organic Herbamare Herb Seasoning Salt,6,6,6,0.0
Organic Hazelnut Dark Chocolate Spread,4,6,6,0.3333333333333333
Organic Hawaiian Fat Free Dressing & Marinade,6,6,6,0.0
Organic No Salt Added Split Pea Soup,5,6,6,0.16666666666666666
Cheeky Lemon Organic Lemon Drops,5,6,6,0.16666666666666666
Organic English Breakfast Tea,3,6,6,0.5
Organic Stone Ground Whole Wheat Flour,5,6,6,0.16666666666666666
Organic Mixed Berry Thirst Quencher,1,6,6,0.8333333333333334
Organic Curry Thai Seasoning,5,6,6,0.16666666666666666
Organic Pasteurized Apple Juice,4,6,6,0.3333333333333333
Organic Omega-3 with Flax Oil Mayonnaise,5,6,6,0.16666666666666666
Organic Oranges,5,6,6,0.16666666666666666
Organic Guatemalan Dark Roast Whole Bean Coffee,3,6,6,0.5
Organic Fingerling Potato,5,6,6,0.16666666666666666
Organic Fenugreek Non-GMO Vegetarian Capsules,5,6,6,0.16666666666666666
Organic Ground New Mexico Chile,6,6,6,0.0
Soothing Organic Relaxing Lavender Milk & Oat Bath,5,6,6,0.16666666666666666
Organic Ground Sumac,6,6,6,0.0
Organic Emmer Farro,6,6,6,0.0
Organic Peruvian Coffee,3,6,6,0.5
Cooked Organic Quinoa,5,6,6,0.16666666666666666
Organic Whole Green Cardamom Pods,5,6,6,0.16666666666666666
Organic Apricot Preserve,5,6,6,0.16666666666666666
Organic Star Anise Whole,6,6,6,0.0
Organic Pear,2,6,6,0.6666666666666666
Organic Popped Corn Dill Pickle,4,6,6,0.3333333333333333
Organic Whole Grain Amaranth Flour Stone Ground,6,6,6,0.0
Organic Plant Protein Yerba Mate Smooth Energy,5,6,6,0.16666666666666666
Organic Plant Protein Vanilla Single Pack,5,6,6,0.16666666666666666
Organic Pink Peppercorn,6,6,6,0.0
Organic Sprouted Pumpkin Seeds,6,6,6,0.0
"Organic Stage 2 Banana, Carrot & Cranberry",1,6,6,0.8333333333333334
Organic Chardonnay,5,6,6,0.16666666666666666
Organic Green Split Peas,5,6,6,0.16666666666666666
Organic Ground Cardamom Seed,6,6,6,0.0
Straight Up Vanilla Organic Ice Cream,5,6,6,0.16666666666666666
Organic Green & Pineapple Drink,4,6,6,0.3333333333333333
Organic Greek Seasoning,6,6,6,0.0
Organic White Peach White Tea,1,6,6,0.8333333333333334
Organic Turkey Quinoa Apple Sweet Potato Homestyle Meal 9+ Months,6,6,6,0.0
Organic Antioxidant Force 100% Juice,2,6,6,0.6666666666666666
Organic Very Dark Chocolate 71% Cacao,5,6,6,0.16666666666666666
"Organic 3rd Foods Peaches, Apricots & Carrots with Yogurt Baby Food Organic Purees Fruit/Veg with Yogurt",6,6,6,0.0
Organic Raw Vegan Coconut Wraps,4,6,6,0.3333333333333333
Organic Wheat Bran,6,6,6,0.0
Organic Almond Butter Chocolate Chip Protein Bar,3,6,6,0.5
Organic Chicken Tortilla Soup,2,6,6,0.6666666666666666
Organic Chicken Cacciatore,4,6,6,0.3333333333333333
"6\"" Organic Carrot Cake",3,6,6,0.5
Organic Golden Cashew Live Food Bar,5,6,6,0.16666666666666666
Organic Granny Smith Apple Bag,4,6,6,0.3333333333333333
Organic Crescent Rolls,5,6,6,0.16666666666666666
Organic Roasted Garlic & Herbs Culinary Spread,4,6,6,0.3333333333333333
Organic Rich Double Cream Plain Yogurt,5,6,6,0.16666666666666666
Organic Concorde Pear,6,6,6,0.0
Organic EVOO,6,6,6,0.0
Organic 18-in-1 Rose Hemp Pure Castile Liquid Soap,6,6,6,0.0
Organic Spicy Jalepeño & Wild Cilantro,3,6,6,0.5
"Organic Spelt Penne, Made with VitaSpelt",4,6,6,0.3333333333333333
Organic Seasoned Premium Croutons,5,6,6,0.16666666666666666
Organic Sea Salt Seaweed Chips,5,6,6,0.16666666666666666
Organic  Baby Unscented Hand & Body Shikakai Soap,5,6,6,0.16666666666666666
Old Fashioned Organic Cream Cheese,5,6,6,0.16666666666666666
Teas Organic Cocoa Spice Tea,5,6,6,0.16666666666666666
Organic Chocolate Layer Cake Sandwich Cookies,4,6,6,0.3333333333333333
The Organic Candy Bar Mocha Bar,3,6,6,0.5
Organic Chocolate Cupcake,6,6,6,0.0
Organic Tea Tree Oil,6,6,6,0.0
Organic Tamarind Paste,6,6,6,0.0
Trick or Treat Organic Fruity Bears,6,6,6,0.0
Tomato Basil Organic Pasta Sauce,6,6,6,0.0
Organic Freeze Dried Maqui Powder Patagonian Superfruit,4,5,5,0.2
Organic Cleanse Herbal Tea Bags,5,5,5,0.0
Grain Free Organic Beef & Liver Premium Dog Food,3,5,5,0.4
Goldfish Saltine Organic Otg,4,5,5,0.2
Organic Tamayokucha Whole Leaf Green Tea Sachets,2,5,5,0.6
Organic Flaxseed Granola,5,5,5,0.0
Go Figs! Organic Dried Figs,4,5,5,0.2
Organic The Original Sweet Tea,3,5,5,0.4
Organic Whole Roasted Peeled Chestnuts,5,5,5,0.0
Organic Garlic Granulates,5,5,5,0.0
Organic Microgreens Kale,5,5,5,0.0
Organic Super Hemp Hummus,5,5,5,0.0
Organic Sweet Cream Honey Yogurt,4,5,5,0.2
Organic Super Tampons No Applicator,5,5,5,0.0
"Hemp Seed Oil, Organic",5,5,5,0.0
Organic Sunny Chocolate Candy Bar,2,5,5,0.6
Organic Fruit & Vegetable Juice,4,5,5,0.2
"Organic Pear, Strawberry, Beet & Kiwi Fruit & Veggie Twist",2,5,5,0.6
Organic Super C Fruit Puree & Juice Blend,3,5,5,0.4
Gluten Free Organic Gluten Free Quick Golden Gravy Mix,5,5,5,0.0
Organic Tropical Mango Juice,3,5,5,0.4
Organic Strawberry Smash Standup Lollipops,4,5,5,0.2
Organic Montebello Capellini Italian Pasta,2,5,5,0.6
Organic Mint Green Tea Bags,2,5,5,0.6
Organic Orange Spice Tea Bags,3,5,5,0.4
Certified Organic Ginger Ale Soda,3,5,5,0.4
Organic Baby Powder with probiotics talc-free,5,5,5,0.0
Organic Stress Ease Tea,5,5,5,0.0
Organic and Alive Sesame Tahini,5,5,5,0.0
Organic Green Veggies Puffs,3,5,5,0.4
Organic Green Tea Hibiscus,5,5,5,0.0
Organic Yellow Potatoes,4,5,5,0.2
Organic Maple Cinnamon Agave Pancake Syrup,5,5,5,0.0
Organic Bittersweet Chocolate Baking Wafers,5,5,5,0.0
Organic Biologique Kokuho Rose Medium Grain Heirloom White Rice,2,5,5,0.6
Organic Papaya Chunks In Organic Pineapple Juice,4,5,5,0.2
Organic Audacia Granola,1,5,5,0.8
Organic Peach Fruit Spread,4,5,5,0.2
Organic Tzatziki Seasoning,5,5,5,0.0
Organic Spring Mix With Herbs,5,5,5,0.0
Organic Graffiti Eggplant,4,5,5,0.2
"Juice Blend, Organic Vegetable, Greens & Orange",4,5,5,0.2
"Organic Turkey, Brown Rice & Chicken Adult Wet Cat Food",5,5,5,0.0
Organic Chicken Pot Pie Homestyle Meal 9+ Months,5,5,5,0.0
Organic Golden Balsamic Vinegar,5,5,5,0.0
Organic Cotton Baby Wipes,3,5,5,0.4
Organic Tulsi Ginger Tea,5,5,5,0.0
Organic Oven Toasted Steel Cut Oats,5,5,5,0.0
Organic Original Pretzels,4,5,5,0.2
Organic Melange Peppercorn,5,5,5,0.0
Organic Green Pears,5,5,5,0.0
Organic Medium Chunky Salsa,5,5,5,0.0
Organic Applesauce Peach,4,5,5,0.2
Organic Cocomels Vanilla,4,5,5,0.2
"Moroccan Seasoned Chicken Stew, Organic",4,5,5,0.2
Organic Sour Pops Variety Pack Vitamin C Lollipops,4,5,5,0.2
Organic Sourdough Einkorn Crackers Rosemary,4,5,5,0.2
2nd Foods Organic Veggies Green Beans & Sweet Corn Baby Food Organic Purees Fruit/Veg,4,5,5,0.2
Made with Organic Pasta & Cheddar Cheese Number Shapes Macaroni & Cheese Dinner,3,5,5,0.4
Organic Broccoli Garlic Poppers,3,5,5,0.4
Organic 2nd Foods Apples & Summer Peaches  Baby Food,5,5,5,0.0
Organic Italian Herb Seitan,4,5,5,0.2
Organic Wheat Free Rye Bread,4,5,5,0.2
Organic Cumin Seeds,5,5,5,0.0
Organic Whole Wheat Pastry Flour,5,5,5,0.0
Organic French Green Lentils,5,5,5,0.0
Organic Date & Lemon Artisan Crisps Made With Fresh Greek Yogurt & Himalayan Pink Salt,4,5,5,0.2
Organic Thick & Chunky Mild Salsa,5,5,5,0.0
Organic Dark Hot Chocolate,5,5,5,0.0
Certified Organic Pure Maple Sugar,5,5,5,0.0
Organic Bakers Cocoa Powder,5,5,5,0.0
Organic Baked Aloha Tofu,5,5,5,0.0
Petite Creme Vive la Vanilla Organic Dairy Snack,3,5,5,0.4
Organic Dark Chocolate With Mint & Nibs 72% Cacao,5,5,5,0.0
Organic Dark Chocolate Bar with Sea Salt and Turbinado Cane Sugar,4,5,5,0.2
Organic Red Sprouted Rice,5,5,5,0.0
Organic Raw Pecan Halves,4,5,5,0.2
100% Organic Bay Leaves,5,5,5,0.0
Organic Kale Combo,5,5,5,0.0
Revolver All Natural Organic Deodorant,4,5,5,0.2
Organic Acai with Pomegranate Juice Beverage Blend,5,5,5,0.0
"Organics Love My Veggies Apples, Carrots, Beets & Strawberries",3,5,5,0.4
Organic Macaroni & Cheese Alphabet Dinner,5,5,5,0.0
Organic Maca Chocolate Dietary Supplement,5,5,5,0.0
"Organic Pumpkin, Ginger & Rice Noodles",3,5,5,0.4
Organic Carob Soymilk,3,5,5,0.4
Organic Satsuma,3,5,5,0.4
Organic Herbalozenge Cranberry Raspberry w/ Zinc & Vitamin,4,5,5,0.2
Organic  Jade Pearl Rice,4,5,5,0.2
Fair Trade 100% Pure Organic Honey,5,5,5,0.0
Organix Organic Chicken & Potato Formula Grain-Free Adult Dog Food,4,5,5,0.2
Organic All Natural Dressing & Marinade Balsamic,5,5,5,0.0
Organic Blended Blue Juice,3,5,5,0.4
My Kind Organics Orange Vitamin C Spray,5,5,5,0.0
Mulled Organic Flex Seed,3,5,5,0.4
